test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Quercetin,Ivermectin,LT00568,vLess-DILI-concern,DILI_positive,0.047244094488188976
Quercetin,Ketamine hydrochloride,LT00859,vLess-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Ketoconazole,LT00111,vMost-DILI-concern,DILI_positive,0.07368421052631578
Quercetin,Ketoprofen,LT00023,vLess-DILI-concern,DILI_positive,0.10714285714285714
Quercetin,Ketorolac tromethamine,LT00204,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Labetalol hydrochloride,LT00112,vMost-DILI-concern,DILI_positive,0.1267605633802817
Quercetin,Lamivudine,LT00569,vLess-DILI-concern,DILI_positive,0.10606060606060606
Quercetin,Lamotrigine,LT01481,vMost-DILI-concern,DILI_positive,0.05
Quercetin,Lansoprazole,LT00307,vLess-DILI-concern,DILI_positive,0.05063291139240506
Quercetin,Lapatinib ditosylate,LT02204,vMost-DILI-concern,DILI_positive,0.10185185185185185
Quercetin,Leflunomide,LT00113,vMost-DILI-concern,DILI_positive,0.09375
Quercetin,Lenalidomide,LT01238,vLess-DILI-concern,DILI_positive,0.07352941176470588
Quercetin,Letermovir,LT03701,vLess-DILI-concern,DILI_positive,0.07446808510638298
Quercetin,Letrozole,LT00572,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Leuprolide acetate,LT02019,vLess-DILI-concern,DILI_positive,0.06521739130434782
Quercetin,Levetiracetam,LT01059,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Levocetirizine dihydrochloride,LT00600,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Levofloxacin,LT01488,vMost-DILI-concern,DILI_positive,0.1038961038961039
Quercetin,Levothyroxine sodium,LT01072,vLess-DILI-concern,DILI_positive,0.1076923076923077
Quercetin,Linagliptin,LT02445,vLess-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Linezolid,LT01077,vLess-DILI-concern,DILI_positive,0.12
Quercetin,Liraglutide,LT01268,vLess-DILI-concern,DILI_positive,0.054878048780487805
Quercetin,Lisinopril,LT01492,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Lomitapide mesylate,LT02398,vMost-DILI-concern,DILI_positive,0.07291666666666667
Quercetin,Lomustine,LT00575,vLess-DILI-concern,DILI_positive,0.03225806451612903
Quercetin,Loracarbef,LT01497,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Lorazepam,LT00181,vLess-DILI-concern,DILI_positive,0.10606060606060606
Quercetin,Losartan potassium,LT01499,vLess-DILI-concern,DILI_positive,0.08641975308641975
Quercetin,Lovastatin,LT00576,vLess-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Lumiracoxib,LT00686,vMost-DILI-concern,DILI_positive,0.08695652173913043
Quercetin,Macitentan,LT02451,vMost-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Maraviroc,LT00640,vMost-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Mebanazine,LT01508,vMost-DILI-concern,DILI_positive,0.06
Quercetin,Mebendazole,LT00308,vLess-DILI-concern,DILI_positive,0.08823529411764706
Quercetin,Mefenamic acid,LT00116,vMost-DILI-concern,DILI_positive,0.08620689655172414
Quercetin,Mefloquine hydrochloride,LT01514,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Meloxicam,LT00117,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Melphalan,LT01517,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Memantine hydrochloride,LT01908,vLess-DILI-concern,DILI_positive,0.0
Quercetin,Mepazine,LT02110,vMost-DILI-concern,DILI_positive,0.045454545454545456
Quercetin,Mepivacaine hydrochloride,LT00822,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Mercaptopurine,LT00003,vMost-DILI-concern,DILI_positive,0.038461538461538464
Quercetin,Meropenem,LT01525,vLess-DILI-concern,DILI_positive,0.04938271604938271
Quercetin,Mesalamine,LT00414,vLess-DILI-concern,DILI_positive,0.19148936170212766
Quercetin,Metaxalone,LT00841,vLess-DILI-concern,DILI_positive,0.09836065573770492
Quercetin,Metformin hydrochloride,LT00119,vLess-DILI-concern,DILI_positive,0.0196078431372549
Quercetin,Methazolamide,LT01532,vLess-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Methimazole,LT00580,vMost-DILI-concern,DILI_positive,0.061224489795918366
Quercetin,Methotrexate sodium,LT00026,vMost-DILI-concern,DILI_positive,0.056179775280898875
Quercetin,Methoxsalen,LT01537,vLess-DILI-concern,DILI_positive,0.16071428571428573
Quercetin,Methyldopa,LT00121,vMost-DILI-concern,DILI_positive,0.21153846153846154
Quercetin,Methylphenidate hydrochloride,LT01545,vLess-DILI-concern,DILI_positive,0.109375
Quercetin,Methylprednisolone,LT00478,vLess-DILI-concern,DILI_positive,0.0875
Quercetin,Methyltestosterone,LT00222,vLess-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Metoclopramide hydrochloride,LT01549,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Metoprolol tartrate,LT00309,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Metronidazole,LT00584,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Mexiletine hydrochloride,LT01553,vMost-DILI-concern,DILI_positive,0.05357142857142857
Quercetin,Micafungin sodium,LT01187,vMost-DILI-concern,DILI_positive,0.09929078014184398
Quercetin,Mifepristone,LT00184,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Milnacipran hydrochloride,LT01263,vMost-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Minocycline hydrochloride,LT00416,vMost-DILI-concern,DILI_positive,0.12195121951219512
Quercetin,Mirtazapine,LT01560,vLess-DILI-concern,DILI_positive,0.043478260869565216
Quercetin,Mitomycin,LT00588,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Mitoxantrone hydrochloride,LT01565,vLess-DILI-concern,DILI_positive,0.17857142857142858
Quercetin,Modafinil,LT00589,vLess-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Montelukast sodium,LT02007,vLess-DILI-concern,DILI_positive,0.06930693069306931
Quercetin,Moxifloxacin hydrochloride,LT02008,vLess-DILI-concern,DILI_positive,0.07954545454545454
Quercetin,Moxisylyte,LT01574,vMost-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Mycophenolate mofetil,LT01288,vLess-DILI-concern,DILI_positive,0.09302325581395349
Quercetin,Nafcillin sodium,LT01583,vLess-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Nandrolone phenpropionate,LT02121,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Naproxen,LT00593,vLess-DILI-concern,DILI_positive,0.10526315789473684
Quercetin,Nefazodone hydrochloride,LT00124,vMost-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Nelarabine,LT01233,vLess-DILI-concern,DILI_positive,0.05333333333333334
Quercetin,Nelfinavir mesylate,LT01012,vLess-DILI-concern,DILI_positive,0.07
Quercetin,Nevirapine,LT00260,vMost-DILI-concern,DILI_positive,0.07246376811594203
Quercetin,Niacin,LT00312,vMost-DILI-concern,DILI_positive,0.1
Quercetin,Nialamide,LT01594,vMost-DILI-concern,DILI_positive,0.1076923076923077
Quercetin,Nifedipine,LT00313,vLess-DILI-concern,DILI_positive,0.09230769230769231
Quercetin,Nilotinib hydrochloride,LT00607,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Nilutamide,LT01600,vMost-DILI-concern,DILI_positive,0.1044776119402985
Quercetin,Nimesulide,LT00314,vMost-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Nintedanib esylate,LT03718,vMost-DILI-concern,DILI_positive,0.10416666666666667
Quercetin,Niperotidine,LT01602,vMost-DILI-concern,DILI_positive,0.09411764705882353
Quercetin,Nitrefazole,LT01854,vMost-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Nitrofurantoin,LT00125,vMost-DILI-concern,DILI_positive,0.14285714285714285
Quercetin,Nizatidine,LT00315,vLess-DILI-concern,DILI_positive,0.05063291139240506
Quercetin,Nomifensine,LT01611,vMost-DILI-concern,DILI_positive,0.046875
Quercetin,Norfloxacin,LT01614,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Nortriptyline hydrochloride,LT01615,vMost-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Obeticholic acid,LT03603,vMost-DILI-concern,DILI_positive,0.0375
Quercetin,Octreotide acetate,LT01618,vLess-DILI-concern,DILI_positive,0.059322033898305086
Quercetin,Ofloxacin,LT01620,vLess-DILI-concern,DILI_positive,0.1038961038961039
Quercetin,Olanzapine,LT00259,vLess-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Olaparib,LT03722,vLess-DILI-concern,DILI_positive,0.08641975308641975
Quercetin,Olmesartan medoxomil,LT01102,vLess-DILI-concern,DILI_positive,0.12631578947368421
Quercetin,Olsalazine sodium,LT00126,vLess-DILI-concern,DILI_positive,0.1346153846153846
Quercetin,Omeprazole,LT00206,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Ondansetron hydrochloride,LT01619,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Orlistat,LT02216,vMost-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Oseltamivir phosphate,LT02210,vLess-DILI-concern,DILI_positive,0.05194805194805195
Quercetin,Osimertinib mesylate,LT03727,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Oxacillin sodium,LT01624,vLess-DILI-concern,DILI_positive,0.0963855421686747
Quercetin,Oxaliplatin,LT01181,vMost-DILI-concern,DILI_positive,0.041666666666666664
Quercetin,Oxandrolone,LT00845,vMost-DILI-concern,DILI_positive,0.07352941176470588
Quercetin,Oxaprozin,LT00429,vLess-DILI-concern,DILI_positive,0.15789473684210525
Quercetin,Oxcarbazepine,LT01056,vLess-DILI-concern,DILI_positive,0.1016949152542373
Quercetin,Oxybutynin chloride,LT02084,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Oxycodone hydrochloride,LT00979,vLess-DILI-concern,DILI_positive,0.10256410256410256
Quercetin,Oxymetholone,LT00235,vMost-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Oxyphenisatin,LT00690,vMost-DILI-concern,DILI_positive,0.16981132075471697
Quercetin,Paclitaxel,LT00430,vLess-DILI-concern,DILI_positive,0.061946902654867256
Quercetin,Palbociclib,LT03594,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Paliperidone,LT01252,vLess-DILI-concern,DILI_positive,0.10227272727272728
Quercetin,Pantoprazole sodium,LT00606,vLess-DILI-concern,DILI_positive,0.07407407407407407
Quercetin,Papaverine hydrochloride,LT01637,vMost-DILI-concern,DILI_positive,0.06153846153846154
Quercetin,Paroxetine hydrochloride,LT00128,vLess-DILI-concern,DILI_positive,0.06578947368421052
Quercetin,Pazopanib hydrochloride,LT00672,vMost-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Pemoline,LT00246,vMost-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Penicillamine,LT00488,vLess-DILI-concern,DILI_positive,0.04
Quercetin,Penicillin g benzathine,LT01646,vLess-DILI-concern,DILI_positive,0.08974358974358974
Quercetin,Pentamidine isethionate,LT00129,vLess-DILI-concern,DILI_positive,0.078125
Quercetin,Pentostatin,LT01651,vMost-DILI-concern,DILI_positive,0.0684931506849315
Quercetin,Perhexiline,LT00131,vMost-DILI-concern,DILI_positive,0.0
Quercetin,Perphenazine,LT01655,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Pexidartinib hydrochloride,LT03735,vMost-DILI-concern,DILI_positive,0.0625
Quercetin,Phenelzine sulfate,LT01657,vLess-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Phenobarbital sodium,LT00030,vLess-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Phenoxypropazine,LT00703,vMost-DILI-concern,DILI_positive,0.05357142857142857
Quercetin,Phenytoin,LT00032,vMost-DILI-concern,DILI_positive,0.09803921568627451
Quercetin,Pioglitazone hydrochloride,LT00134,vLess-DILI-concern,DILI_positive,0.08108108108108109
Quercetin,Pipamazine,LT00697,vMost-DILI-concern,DILI_positive,0.07792207792207792
Quercetin,Pirfenidone,LT03550,vMost-DILI-concern,DILI_positive,0.09433962264150944
Quercetin,Piroxicam,LT01679,vLess-DILI-concern,DILI_positive,0.10144927536231885
Quercetin,Pirprofen,LT01680,vMost-DILI-concern,DILI_positive,0.0967741935483871
Quercetin,Pomalidomide,LT02883,vMost-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Posaconazole,LT01254,vMost-DILI-concern,DILI_positive,0.07476635514018691
Quercetin,Pralnacasan,LT00698,vMost-DILI-concern,DILI_positive,0.08163265306122448
Quercetin,Prasugrel hydrochloride,LT00665,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Pravastatin sodium,LT00186,vLess-DILI-concern,DILI_positive,0.044444444444444446
Quercetin,Prednisolone,LT00612,vLess-DILI-concern,DILI_positive,0.08974358974358974
Quercetin,Prednisone,LT00180,vLess-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Pregabalin,LT01154,vLess-DILI-concern,DILI_positive,0.037037037037037035
Quercetin,Procainamide hydrochloride,LT01699,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Procarbazine hydrochloride,LT00614,vLess-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Prochlorperazine maleate,LT00437,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Progesterone,LT00192,vLess-DILI-concern,DILI_positive,0.08571428571428572
Quercetin,Promethazine hydrochloride,LT00205,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Propafenone hydrochloride,LT01705,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Propofol,LT01708,vLess-DILI-concern,DILI_positive,0.13333333333333333
Quercetin,Propoxyphene hydrochloride,LT00083,vLess-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Propylthiouracil,LT00136,vMost-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Pyrazinamide,LT00166,vLess-DILI-concern,DILI_positive,0.0784313725490196
Quercetin,Pyridostigmine bromide,LT02081,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Pyrimethamine,LT01716,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Quetiapine fumarate,LT00267,vLess-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Quinapril hydrochloride,LT01723,vLess-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Quinidine gluconate,LT01725,vLess-DILI-concern,DILI_positive,0.061224489795918366
Quercetin,Quinine sulfate,LT01923,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Rabeprazole sodium,LT00264,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Raloxifene hydrochloride,LT00183,vLess-DILI-concern,DILI_positive,0.13157894736842105
Quercetin,Raltegravir potassium,LT00642,vMost-DILI-concern,DILI_positive,0.09302325581395349
Quercetin,Ramipril,LT01726,vLess-DILI-concern,DILI_positive,0.060240963855421686
Quercetin,Ranitidine hydrochloride,LT00138,vLess-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Regorafenib,LT02433,vMost-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Remdesivir,LT03819,vLess-DILI-concern,DILI_positive,0.05555555555555555
Quercetin,Remifentanil hydrochloride,LT00987,vLess-DILI-concern,DILI_positive,0.06578947368421052
Quercetin,Repaglinide,LT01002,vLess-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Ribavirin,LT01730,vLess-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Ribociclib succinate,LT03606,vMost-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Rifabutin,LT00139,vLess-DILI-concern,DILI_positive,0.075
Quercetin,Rifampin,LT00034,vMost-DILI-concern,DILI_positive,0.07758620689655173
Quercetin,Rilpivirine hydrochloride,LT02352,vLess-DILI-concern,DILI_positive,0.05128205128205128
Quercetin,Riluzole,LT01731,vMost-DILI-concern,DILI_positive,0.06557377049180328
Quercetin,Risperidone,LT01735,vLess-DILI-concern,DILI_positive,0.09195402298850575
Quercetin,Ritonavir,LT01737,vMost-DILI-concern,DILI_positive,0.0784313725490196
Quercetin,Rivaroxaban,LT02390,vLess-DILI-concern,DILI_positive,0.10126582278481013
Quercetin,Rivastigmine tartrate,LT01016,vLess-DILI-concern,DILI_positive,0.08571428571428572
Quercetin,Rizatriptan benzoate,LT01026,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Ropinirole hydrochloride,LT00990,vLess-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Rosiglitazone maleate,LT00140,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Rosuvastatin calcium,LT01928,vLess-DILI-concern,DILI_positive,0.08139534883720931
Quercetin,Salsalate,LT01684,vLess-DILI-concern,DILI_positive,0.12962962962962962
Quercetin,Saquinavir mesylate,LT01746,vLess-DILI-concern,DILI_positive,0.04504504504504504
Quercetin,Saxagliptin hydrochloride,LT00667,vLess-DILI-concern,DILI_positive,0.04
Quercetin,Semaglutide,LT03759,vLess-DILI-concern,DILI_positive,0.049723756906077346
Quercetin,Sertraline hydrochloride,LT00625,vLess-DILI-concern,DILI_positive,0.06153846153846154
Quercetin,Sibutramine hydrochloride,LT00988,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Sildenafil citrate,LT01033,vLess-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Simvastatin,LT00142,vLess-DILI-concern,DILI_positive,0.07058823529411765
Quercetin,Sirolimus,LT00443,vLess-DILI-concern,DILI_positive,0.046875
Quercetin,Sitagliptin phosphate,LT01251,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Sitaxsentan,LT02449,vMost-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Solifenacin succinate,LT01191,vLess-DILI-concern,DILI_positive,0.06329113924050633
Quercetin,Sorafenib tosylate,LT01241,vMost-DILI-concern,DILI_positive,0.06593406593406594
Quercetin,Spironolactone,LT00143,vLess-DILI-concern,DILI_positive,0.075
Quercetin,Stavudine,LT00144,vMost-DILI-concern,DILI_positive,0.09523809523809523
Quercetin,Succimer,LT01766,vLess-DILI-concern,DILI_positive,0.046511627906976744
Quercetin,suloctidil,LT01816,vMost-DILI-concern,DILI_positive,0.06060606060606061
Quercetin,Sulfacarbamide,LT00699,vMost-DILI-concern,DILI_positive,0.09433962264150944
Quercetin,Sulfadiazine,LT00146,vLess-DILI-concern,DILI_positive,0.07017543859649122
Quercetin,Sulfamethizole,LT01933,vLess-DILI-concern,DILI_positive,0.06451612903225806
Quercetin,Sulfasalazine,LT00147,vMost-DILI-concern,DILI_positive,0.16176470588235295
Quercetin,Sulfathiazole,LT00632,vMost-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Sulindac,LT00148,vMost-DILI-concern,DILI_positive,0.09859154929577464
Quercetin,Sunitinib malate,LT00565,vMost-DILI-concern,DILI_positive,0.07368421052631578
Quercetin,Tacrolimus,LT00448,vLess-DILI-concern,DILI_positive,0.05217391304347826
Quercetin,Tadalafil,LT01129,vLess-DILI-concern,DILI_positive,0.08536585365853659
Quercetin,Tamoxifen citrate,LT00152,vMost-DILI-concern,DILI_positive,0.06578947368421052
Quercetin,Tamsulosin hydrochloride,LT00982,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Tasosartan,LT00687,vMost-DILI-concern,DILI_positive,0.10126582278481013
Quercetin,Telithromycin,LT01944,vMost-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Telmisartan,LT02063,vLess-DILI-concern,DILI_positive,0.09195402298850575
Quercetin,Temozolomide,LT00153,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Teniposide,LT01786,vLess-DILI-concern,DILI_positive,0.1
Quercetin,Tenofovir disoproxil fumarate,LT02224,vLess-DILI-concern,DILI_positive,0.044444444444444446
Quercetin,Terbinafine hydrochloride,LT00634,vMost-DILI-concern,DILI_positive,0.04225352112676056
Quercetin,Terbutaline sulfate,LT00877,vLess-DILI-concern,DILI_positive,0.14035087719298245
Quercetin,Teriflunomide,LT02397,vMost-DILI-concern,DILI_positive,0.0967741935483871
Quercetin,Teriparatide acetate,LT00932,vLess-DILI-concern,DILI_positive,0.04487179487179487
Quercetin,Testosterone enanthate,LT00223,vMost-DILI-concern,DILI_positive,0.060240963855421686
Quercetin,Tetrabamate,LT01858,vMost-DILI-concern,DILI_positive,0.061855670103092786
Quercetin,Thalidomide,LT00450,vLess-DILI-concern,DILI_positive,0.08620689655172414
Quercetin,Thiabendazole,LT00635,vMost-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Thioguanine,LT00452,vLess-DILI-concern,DILI_positive,0.034482758620689655
Quercetin,Thioridazine hydrochloride,LT00451,vLess-DILI-concern,DILI_positive,0.05128205128205128
Quercetin,Thiotepa,LT01804,vLess-DILI-concern,DILI_positive,0.0
Quercetin,Ticlopidine hydrochloride,LT00227,vMost-DILI-concern,DILI_positive,0.04477611940298507
Quercetin,Ticrynafen,LT00636,vMost-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Tigecycline,LT01222,vMost-DILI-concern,DILI_positive,0.09278350515463918
Quercetin,Tilbroquinol,LT00691,vMost-DILI-concern,DILI_positive,0.125
Quercetin,Tinidazole,LT00637,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Tipranavir,LT01220,vMost-DILI-concern,DILI_positive,0.09183673469387756
Quercetin,Tizanidine hydrochloride,LT00155,vMost-DILI-concern,DILI_positive,0.043478260869565216
Quercetin,Tolazamide,LT00266,vLess-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Tolcapone,LT00156,vMost-DILI-concern,DILI_positive,0.17543859649122806
Quercetin,Tolmetin sodium,LT01820,vLess-DILI-concern,DILI_positive,0.07936507936507936
Quercetin,Tolrestat,LT01822,vMost-DILI-concern,DILI_positive,0.06756756756756757
Quercetin,Tolterodine tartrate,LT01011,vLess-DILI-concern,DILI_positive,0.1323529411764706
Quercetin,Tolvaptan,LT00661,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Topiramate,LT00455,vLess-DILI-concern,DILI_positive,0.04225352112676056
Quercetin,Tramadol hydrochloride,LT01827,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Trametinib dimethyl sulfoxide,LT02903,vLess-DILI-concern,DILI_positive,0.09473684210526316
Quercetin,Trandolapril,LT01828,vLess-DILI-concern,DILI_positive,0.060240963855421686
Quercetin,Tranylcypromine sulfate,LT01829,vLess-DILI-concern,DILI_positive,0.09433962264150944
Quercetin,Trazodone hydrochloride,LT01830,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Tretinoin,LT00338,vLess-DILI-concern,DILI_positive,0.04285714285714286
Quercetin,Triacetyldiphenolisatin,LT00700,vMost-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Triamterene,LT01833,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Trifluoperazine hydrochloride,LT00457,vLess-DILI-concern,DILI_positive,0.05333333333333334
Quercetin,Trimethoprim,LT01842,vLess-DILI-concern,DILI_positive,0.046153846153846156
Quercetin,Triptorelin pamoate,LT00460,vLess-DILI-concern,DILI_positive,0.0728476821192053
Quercetin,Troglitazone,LT00168,vMost-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Trovafloxacin mesylate,LT00645,vMost-DILI-concern,DILI_positive,0.09411764705882353
Quercetin,Ulipristal acetate,LT02443,vLess-DILI-concern,DILI_positive,0.06741573033707865
Quercetin,Valaciclovir,LT01856,vLess-DILI-concern,DILI_positive,0.07792207792207792
Quercetin,Valdecoxib,LT01971,vLess-DILI-concern,DILI_positive,0.13114754098360656
Quercetin,Valproic acid,LT00160,vMost-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Valsartan,LT01857,vLess-DILI-concern,DILI_positive,0.09876543209876543
Quercetin,Vancomycin hydrochloride,LT00161,vLess-DILI-concern,DILI_positive,0.1
Quercetin,Varenicline tartrate,LT01242,vLess-DILI-concern,DILI_positive,0.07936507936507936
Quercetin,Vemurafenib,LT02435,vLess-DILI-concern,DILI_positive,0.09411764705882353
Quercetin,Venetoclax,LT03786,vLess-DILI-concern,DILI_positive,0.09375
Quercetin,Venlafaxine hydrochloride,LT00174,vLess-DILI-concern,DILI_positive,0.06060606060606061
Quercetin,Verapamil hydrochloride,LT00332,vLess-DILI-concern,DILI_positive,0.05128205128205128
Quercetin,Vinblastine sulfate,LT00177,vLess-DILI-concern,DILI_positive,0.06349206349206349
Quercetin,Vincristine sulfate,LT01862,vLess-DILI-concern,DILI_positive,0.0546875
Quercetin,Vitamin A palmitate,LT00162,vLess-DILI-concern,DILI_positive,0.03529411764705882
Quercetin,Voriconazole,LT01097,vMost-DILI-concern,DILI_positive,0.0641025641025641
Quercetin,Vortioxetine hydrobromide,LT02902,vLess-DILI-concern,DILI_positive,0.05970149253731343
Quercetin,Warfarin sodium,LT00647,vLess-DILI-concern,DILI_positive,0.13846153846153847
Quercetin,Xenazoic acid,LT01867,vMost-DILI-concern,DILI_positive,0.125
Quercetin,Ximelagatran,LT02033,vMost-DILI-concern,DILI_positive,0.05434782608695652
Quercetin,Zafirlukast,LT01869,vMost-DILI-concern,DILI_positive,0.06060606060606061
Quercetin,Zanubrutinib,LT03600,vMost-DILI-concern,DILI_positive,0.08045977011494253
Quercetin,Zidovudine,LT00163,vMost-DILI-concern,DILI_positive,0.08108108108108109
Quercetin,Zileuton,LT00649,vMost-DILI-concern,DILI_positive,0.11475409836065574
Quercetin,Zimelidine,LT01874,vMost-DILI-concern,DILI_positive,0.06060606060606061
Quercetin,Ziprasidone hydrochloride,LT01017,vLess-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Zoledronic acid,LT01088,vLess-DILI-concern,DILI_positive,0.05172413793103448
Quercetin,Zonisamide,LT00165,vLess-DILI-concern,DILI_positive,0.12727272727272726
Quercetin,Abaloparatide,LT03618,vNo-DILI-concern,DILI_negative,0.035211267605633804
Quercetin,Acetylcholine chloride,LT02096,vNo-DILI-concern,DILI_negative,0.038461538461538464
Quercetin,Acetylcysteine,LT01041,vNo-DILI-concern,DILI_negative,0.03773584905660377
Quercetin,Adenosine,LT01047,vNo-DILI-concern,DILI_negative,0.057971014492753624
Quercetin,Agalsidase beta,LT02385,vNo-DILI-concern,DILI_negative,0.08333333333333333
Quercetin,Albuterol,LT01051,vNo-DILI-concern,DILI_negative,0.13559322033898305
Quercetin,Alfentanil hydrochloride,LT00925,vNo-DILI-concern,DILI_negative,0.07317073170731707
Quercetin,Almotriptan malate,LT01053,vNo-DILI-concern,DILI_negative,0.06976744186046512
Quercetin,Alvimopan,LT01215,vNo-DILI-concern,DILI_negative,0.09523809523809523
Quercetin,Ambenonium chloride,LT01629,vNo-DILI-concern,DILI_negative,0.078125
Quercetin,Amifampridine,LT03376,vNo-DILI-concern,DILI_negative,0.06382978723404255
Quercetin,Amifostine,LT01067,vNo-DILI-concern,DILI_negative,0.03508771929824561
Quercetin,Amikacin sulfate,LT01068,vNo-DILI-concern,DILI_negative,0.03260869565217391
Quercetin,Aminocaproic acid,LT01071,vNo-DILI-concern,DILI_negative,0.04081632653061224
Quercetin,Aminohippurate sodium,LT00054,vNo-DILI-concern,DILI_negative,0.08928571428571429
Quercetin,Aminophylline,LT00711,vNo-DILI-concern,DILI_negative,0.06557377049180328
Quercetin,Ammonium chloride,LT02067,vNo-DILI-concern,DILI_negative,0.0
